SYMBOL,DATE,itime,rtime,iprice
AA,20130123,14:00:00,13:59:55,9.19
AA,20130123,14:15:00,14:14:56,9.176
AA,20130123,14:30:00,14:29:56,9.17
AA,20130123,14:45:00,14:44:58,9.175
AA,20130123,15:00:00,14:59:58,9.17
AA,20130123,15:15:00,15:14:59,9.17
AA,20130123,15:30:00,15:29:57,9.17
AA,20130123,15:45:00,15:44:58,9.16
AA,20130123,16:00:00,15:59:59,9.15
AA,20130123,16:15:00,16:14:33,9.15
AA,20130124,9:30:00,16:26:14,9.15
AA,20130124,9:45:00,9:44:58,9.18
AA,20130124,10:00:00,9:59:59,9.14
AA,20130124,10:15:00,10:14:57,9.14
AA,20130124,10:30:00,10:29:55,9.14
AA,20130124,10:45:00,10:44:49,9.155
AA,20130124,11:00:00,10:59:58,9.145
AA,20130124,11:15:00,11:14:59,9.16
AA,20130124,11:30:00,11:29:55,9.1408
AA,20130124,11:45:00,11:44:59,9.125
AA,20130124,12:00:00,11:59:57,9.125
AA,20130124,12:15:00,12:14:56,9.12
AA,20130124,12:30:00,12:29:58,9.123
AA,20130124,12:45:00,12:44:58,9.1
AA,20130124,13:00:00,12:59:59,9.09
AA,20130124,13:15:00,13:14:58,9.06
AA,20130124,13:30:00,13:29:58,9.07
AA,20130124,13:45:00,13:44:53,9.0427
AA,20130124,14:00:00,13:59:58,9.0362
AA,20130124,14:15:00,14:14:57,9.02
AA,20130124,14:30:00,14:29:57,9.0201
AA,20130124,14:45:00,14:44:58,9.04
AA,20130124,15:00:00,14:59:59,9.0446
AA,20130124,15:15:00,15:14:55,9.05
AA,20130124,15:30:00,15:29:57,9.055
AA,20130124,15:45:00,15:44:59,9.065
AA,20130124,16:00:00,15:59:59,9.035
AA,20130124,16:15:00,16:12:22,9.04
AA,20130125,9:30:00,16:26:49,9.07
AA,20130125,9:45:00,9:44:57,9.03
AA,20130125,10:00:00,9:59:59,9
AA,20130125,10:15:00,10:14:56,9.01
AA,20130125,10:30:00,10:29:58,9.01
AA,20130125,10:45:00,10:44:58,9.01
AA,20130125,11:00:00,10:59:59,9.01
AA,20130125,11:15:00,11:14:55,9.015
AA,20130125,11:30:00,11:29:59,9.017
AA,20130125,11:45:00,11:44:58,9.01
AA,20130125,12:00:00,11:59:51,9
AA,20130125,12:15:00,12:14:54,9
AA,20130125,12:30:00,12:29:53,9.01
AA,20130125,12:45:00,12:44:52,9.0015
AA,20130125,13:00:00,12:59:51,9.01
AA,20130125,13:15:00,13:14:33,9.01
AA,20130125,13:30:00,13:29:56,9.02
AA,20130125,13:45:00,13:44:52,9.0298
AA,20130125,14:00:00,13:59:45,9.01
AA,20130125,14:15:00,14:14:57,9.02
AA,20130125,14:30:00,14:29:56,9.025
AA,20130125,14:45:00,14:44:57,9.02
AA,20130125,15:00:00,14:59:58,9.03
AA,20130125,15:15:00,15:14:58,9.025
AA,20130125,15:30:00,15:29:55,9.02
AA,20130125,15:45:00,15:44:59,9.01
AA,20130125,16:00:00,15:59:59,9.02
AA,20130125,16:15:00,16:10:53,9.03
AA,20130128,9:30:00,16:22:49,9.07
AA,20130128,9:45:00,9:44:59,8.97
AA,20130128,10:00:00,9:59:55,8.97
AA,20130128,10:15:00,10:14:59,8.88
AA,20130128,10:30:00,10:29:53,8.92
AA,20130128,10:45:00,10:44:58,8.8975
AA,20130128,11:00:00,10:59:57,8.895
AA,20130128,11:15:00,11:14:57,8.9
AA,20130128,11:30:00,11:29:55,8.9
AA,20130128,11:45:00,11:44:57,8.9275
AA,20130128,12:00:00,11:59:58,8.92
AA,20130128,12:15:00,12:14:46,8.92
